Date Time (UT),Flare_ID,Date,Time (UT),GOES Class,STIX Coverage,HEK_flare_class,HEK_flare_tstart,HEK_flare_tpeak,HEK_flare_tend,HEK_flare_hgc_x,HEK_flare_hgc_y,HEK_flare_hpc_x,HEK_flare_hpc_y,start_UTC,end_UTC,peak_UTC,4-10 keV,10-15 keV,15-25 keV,25-50 keV,50-84 keV,att_in,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV,bkg_baseline_4-10 keV,hpc_x_solo,hpc_y_solo,hpc_x_earth,hpc_y_earth,visible_from_earth,hgs_lon,hgs_lat,hgc_lon,hgc_lat,solo_position_lat,solo_position_lon,solo_position_AU_distance,light_travel_time,file_request_id_used,GOES_class_time_of_flare,GOES_flux_time_of_flare,flare_id,earth_position_lon,earth_position_lat,earth_position_AU_distance
2022-12-21 22:12:00,20221221221900,2022-12-21,22:12,C6.9,Yes,C5.2,2022-12-21 22:04:00.000,2022-12-21 22:19:00.000,2022-12-21 22:26:00.000,111.81099,21.0,-400.496466,375.487494,2022-12-21T22:05:04.570,2022-12-21T23:03:28.576,2022-12-21 22:15:28.571,21503.0,2175.0,231.0,799.0,431.0,False,231.0,45.0,57.0,735.0,399.0,212.8666666666667,-120.511261,288.323303,-395.7383404404391,387.1823529722932,True,-25.799317702398184,21.730789301996627,111.84403323003654,21.730789301996627,5.838515190734001,-18.7031630929294,0.9178552824865917,31.714439,2212214108.0,C6.9,6.859179393359227e-06,2212212215.0,0.0,3.440616152341895,1.0059054563125642
2022-12-22 22:27:00,20221222222700,2022-12-22,22:27,B7.8,Yes,??,2022-12-22 22:24:00.000,2022-12-22 22:27:00.000,2022-12-22 22:30:00.000,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.621741312071327,-18.7745827309195,0.9235770586642085,,,,,,0.0,3.4551721560589934,1.0059086259420134
2022-12-25 21:56:00,20221225215600,2022-12-25,21:56,C2.2,Yes,C2.2,2022-12-25 21:50:00.000,2022-12-25 21:56:00.000,2022-12-25 22:01:00.000,113.248092,23.0,422.93961,413.128398,2022-12-25T21:51:12.368,2022-12-25T22:09:12.369,2022-12-25 21:55:36.368,6399.0,863.0,167.0,799.0,463.0,False,247.0,45.0,57.0,735.0,399.0,237.36595226071128,726.184631,333.286896,448.9884492236188,403.4273336210308,True,29.74212473916618,22.3992398086167,114.87858906343222,22.399239808616706,5.449303699808767,-19.66243802970172,0.93027514374648,25.461464,2212255396.0,C2.2,2.2241638362174854e-06,2212252155.0,0.0,3.4980798536142084,1.0059179692689602
2022-12-26 16:57:00,20221226165756,2022-12-26,16:57,C4.4,Yes,,2022-12-26 16:56:44.000,2022-12-26 16:57:56.000,2022-12-26 17:05:56.000,0.251795000000001,20.128777,-883.2,345.6,2022-12-26T16:47:00.386,2022-12-26T17:26:16.390,2022-12-26 16:57:48.387,8703.0,1215.0,399.0,799.0,463.0,False,271.0,45.0,57.0,735.0,399.0,241.24848777775503,831.356323,334.760742,588.1881279585679,389.50113079532775,True,40.30756516737709,21.68420311217868,114.9963587549008,21.68420311217868,5.371166038306213,-19.86349972207779,0.9324105797414184,24.378244,2212260594.0,C4.4,4.408931545185624e-06,2212261657.0,0.0,3.509494561683792,1.0059204548684113
2022-12-26 19:40:00,20221226194520,2022-12-26,19:40,C6.0,Yes,,2022-12-26 19:42:32.000,2022-12-26 19:45:20.000,2022-12-26 19:49:08.000,113.298744,23.79613,576.0,422.4,,,,,,,,,,,,,,,,,,,,,,,,,4.278573112966328,-19.75180110875345,0.934943514674744,,,,,,0.0,3.5111252342651307,1.0059208099540473
2022-12-27 16:24:00,20221227162359,2022-12-27,16:24,M1.2,Yes,,2022-12-27 16:22:35.000,2022-12-27 16:23:59.000,2022-12-27 17:25:11.000,106.786493,18.964474,652.8,345.6,2022-12-27T16:19:56.433,2022-12-27T16:41:12.435,2022-12-27 16:24:36.433,77823.0,9727.0,1983.0,863.0,463.0,False,271.0,45.0,57.0,735.0,399.0,263.69227881895785,910.556763,307.412292,704.1062636485857,348.447627975027,True,49.70426933686877,19.2941669695065,111.52525610555293,19.29416696950649,5.274599828663175,-20.11518521390019,0.9348884134181245,23.132859,2212272055.0,M1.2,1.2077033716195729e-05,2212271624.0,0.0,3.523570367340125,1.0059235199327654
2022-12-27 20:36:00,20221227203553,2022-12-27,20:36,C4.5,Yes,,2022-12-27 20:35:29.000,2022-12-27 20:35:53.000,2022-12-27 20:37:53.000,-29.812254,-19.791755,-960.0,-345.6,2022-12-27T19:34:40.453,2022-12-27T21:12:12.465,2022-12-27 20:36:20.459,10751.0,1727.0,927.0,1087.0,463.0,False,271.0,45.0,57.0,735.0,399.0,243.83288224348084,-879.265076,-401.201996,-909.4528155543376,-346.4711240723524,True,-86.59474458121565,-20.967757236522264,332.9236864065912,-20.967757236522264,5.257281518681762,-20.16067087018501,0.9353141006311404,22.921106,2212271132.0,C4.5,4.528409135673428e-06,2212272036.0,0.0,3.526091407159112,1.0059240688995152
2022-12-29 18:18:00,20221229182000,2022-12-29,18:18,M2.4,Yes,M2.1,2022-12-29 18:11:00.000,2022-12-29 18:20:00.000,2022-12-29 18:26:00.000,34.56446,0.0,0.0,46.1579514,2022-12-29T18:16:08.445,2022-12-29T18:22:40.445,2022-12-29 18:18:32.445,204799.0,27647.0,5375.0,1215.0,431.0,False,231.0,45.0,57.0,735.0,367.0,225.0338835010945,-870.463867,311.399719,-914.3674374618568,335.7526367113473,True,-85.50265591285017,19.939347211466885,308.9337712295993,19.939347211466885,5.067847796932985,-20.66432559887687,0.9396041795629948,20.767039,2212294310.0,M2.2,2.178259455831721e-05,2212291818.0,0.0,3.553522721380685,1.0059300421805804
2022-12-29 18:18:00,20221229182000,2022-12-29,18:18,M2.4,Yes,M2.1,2022-12-29 18:11:00.000,2022-12-29 18:20:00.000,2022-12-29 18:26:00.000,34.56446,0.0,0.0,46.1579514,2022-12-29T18:16:08.445,2022-12-29T18:22:40.445,2022-12-29 18:18:32.445,204799.0,27647.0,5375.0,1215.0,431.0,False,231.0,45.0,57.0,735.0,367.0,225.0338835010945,-870.463867,311.399719,-914.3674374618568,335.7526367113473,True,-85.50265591285017,19.939347211466885,308.9337712295993,19.939347211466885,5.067847796932985,-20.66432559887687,0.9396041795629948,20.767039,2212294310.0,M2.2,2.178259455831721e-05,2212291818.0,0.0,3.553522721380685,1.0059300421805804
2022-12-30 19:09:00,20221230190841,2022-12-30,19:09,C4.0,Yes,,2022-12-30 19:07:41.000,2022-12-30 19:08:41.000,2022-12-30 19:20:29.000,13.5465902,22.75063,-115.2,422.4,2022-12-30T19:06:48.300,2022-12-30T19:17:48.301,2022-12-30 19:09:08.300,12799.0,1599.0,927.0,927.0,431.0,False,271.0,45.0,57.0,735.0,399.0,224.5470352024383,206.073456,275.398773,-136.1888331414666,386.8405583505916,True,-8.532946191808264,20.4623400359778,12.269711889128832,20.4623400359778,4.96425850355522,-20.943881373827026,0.941670171395592,19.727998,2212302138.0,C4.1,4.090936727152439e-06,2212301909.0,0.0,3.568438873643486,1.005933290233851
2022-12-30 19:35:00,20221230193534,2022-12-30,19:35,M3.7,Yes,,2022-12-30 19:32:10.000,2022-12-30 19:35:34.000,2022-12-30 19:41:58.000,13.3227654,22.748618,-115.2,422.4,2022-12-30T19:22:36.302,2022-12-30T20:29:40.308,2022-12-30 19:36:52.303,311295.0,38911.0,6399.0,1983.0,607.0,False,271.0,45.0,57.0,735.0,399.0,224.5470352024383,219.293121,282.105927,-122.58304711803794,392.8303314946466,True,-7.694062943573044,20.836046099314245,12.854932991431552,20.836046099314245,4.962326931096907,-20.949118178139543,0.9417068392390932,19.698609,2212308587.0,M3.7,3.742356784641743e-05,2212301936.0,0.0,3.5686989809263094,1.0059333468732776
2022-12-31 21:42:00,20221231214311,2022-12-31,21:42,C9.1,Yes,,2022-12-31 21:42:23.000,2022-12-31 21:43:11.000,2022-12-31 21:46:47.000,-54.6720536,19.297198,-806.4,345.6,2022-12-31T21:17:20.464,2022-12-31T22:17:36.469,2022-12-31 21:45:32.466,43007.0,4351.0,863.0,799.0,463.0,False,271.0,45.0,57.0,735.0,399.0,224.4118997131037,-565.237122,278.903595,-774.2373220000882,356.5218365067382,True,-57.31591847620251,19.807967993871664,308.88540852171224,19.807967993871664,4.8528149945583285,-21.247309373596067,0.9436757020051784,18.722065,2212319735.0,C9.1,9.110010068980046e-06,2212312145.0,0.0,3.5843754467852955,1.005936760487949
2023-01-01 19:33:00,20230101193344,2023-01-01,19:33,C1.1,Yes,,2023-01-01 19:32:32.000,2023-01-01 19:33:44.000,2023-01-01 19:40:44.000,-60.385583,23.855854,-729.6,422.4,,,,,,,,,,,,,,,,,,,,,,,,,3.7414380680052783,-21.38781474542033,0.9472732044419852,,,,,,0.0,3.5974908563201007,1.0059396164221124
2023-01-06 18:47:00,20230106184822,2023-01-06,18:47,C6.1,Yes,,2023-01-06 18:47:10.000,2023-01-06 18:48:22.000,2023-01-06 19:01:34.000,-54.213781,-19.401958,268.8,-268.8,2023-01-06T18:06:28.043,2023-01-06T19:11:52.049,2023-01-06 18:52:32.047,19455.0,1727.0,543.0,927.0,431.0,False,247.0,45.0,57.0,735.0,399.0,236.70616455900145,637.554932,-369.213226,297.2055589693609,-250.0498443005149,True,18.62537916861766,-18.23221595967163,307.3877658455164,-18.232215959671635,4.252307181613742,-22.91070651242387,0.95074934183995,15.250802,2301067735.0,C6.2,6.218821454240242e-06,2301061852.0,0.0,3.669060375627537,1.005955200978181
