Flare_ID,Date,Time (UT),flare_class,EO_tstart,EO_tpeak,EO_tend,EO_xcen,EO_ycen,depec_file
20240522140000,2024-05-22,14:00:00,M1.2,2024-05-22 13:59:13,2024-05-22 14:00:19,2024-05-22 14:06:36,,,eovsa.spec.flare_id_20240522140000.fits
20240522184400,2024-05-22,18:44:00,C3.6,2024-05-22 18:42:33,2024-05-22 18:44:13,2024-05-22 18:46:11,760.0,-129.5,eovsa.spec.flare_id_20240522184400.fits
20240523014800,2024-05-23,01:48:00,C8.5,2024-05-23 01:47:34,2024-05-23 01:48:30,2024-05-23 01:50:26,,,eovsa.spec.flare_id_20240523014800.fits
20240523212200,2024-05-23,21:22:00,C4.1,2024-05-23 21:20:38,2024-05-23 21:22:39,2024-05-23 21:27:33,893.0,-140.6,eovsa.spec.flare_id_20240523212200.fits
20240524135300,2024-05-24,13:53:00,C3.4,2024-05-24 13:52:10,2024-05-24 13:53:05,2024-05-24 13:53:27,445.1,-190.9,eovsa.spec.flare_id_20240524135300.fits
20240525171200,2024-05-25,17:12:00,C5.8,2024-05-25 17:06:49,2024-05-25 17:09:01,2024-05-25 17:11:42,625.0,-208.3,eovsa.spec.flare_id_20240525171200.fits
20240526160400,2024-05-26,16:04:00,C3.3,2024-05-26 16:02:31,2024-05-26 16:05:33,2024-05-26 16:08:12,-700.8,429.8,eovsa.spec.flare_id_20240526160400.fits
20240526163800,2024-05-26,16:38:00,C6.0,2024-05-26 16:33:33,2024-05-26 16:39:19,2024-05-26 16:47:17,-702.6,440.6,eovsa.spec.flare_id_20240526163800.fits
20240526172300,2024-05-26,17:23:00,C7.5,2024-05-26 17:19:25,2024-05-26 17:23:46,2024-05-26 17:24:15,-694.7,436.9,eovsa.spec.flare_id_20240526172300.fits
20240527135700,2024-05-27,13:57:00,C3.9,2024-05-27 13:55:00,2024-05-27 13:57:00,2024-05-27 13:59:00,,,eovsa.spec.flare_id_20240527135700.fits
20240527175100,2024-05-27,17:51:00,C4.8,2024-05-27 17:48:10,2024-05-27 17:51:02,2024-05-27 17:54:27,,,eovsa.spec.flare_id_20240527175100.fits
20240527191500,2024-05-27,19:15:00,C9.0,2024-05-27 19:13:21,2024-05-27 19:13:48,2024-05-27 19:15:20,-527.4,448.2,eovsa.spec.flare_id_20240527191500.fits
20240527234000,2024-05-27,23:40:00,C3.9,2024-05-27 23:29:29,2024-05-27 23:34:31,2024-05-27 23:40:17,,,eovsa.spec.flare_id_20240527234000.fits
20240527235700,2024-05-27,23:57:00,C4.6,2024-05-27 23:56:41,2024-05-27 23:57:32,2024-05-28 00:01:28,,,eovsa.spec.flare_id_20240527235700.fits
20240528011100,2024-05-28,01:11:00,C3.8,2024-05-28 01:10:16,2024-05-28 01:11:10,2024-05-28 01:16:07,,,eovsa.spec.flare_id_20240528011100.fits
20240528013000,2024-05-28,01:30:00,C7.6,2024-05-28 01:29:41,2024-05-28 01:30:35,2024-05-28 01:35:43,-459.3,414.6,eovsa.spec.flare_id_20240528013000.fits
20240528212300,2024-05-28,21:23:00,C3.7,2024-05-28 21:22:18,2024-05-28 21:23:43,2024-05-28 21:28:01,-332.8,448.7,eovsa.spec.flare_id_20240528212300.fits
20240528235500,2024-05-28,23:55:00,C4.3,2024-05-28 23:54:37,2024-05-28 23:55:53,2024-05-28 23:57:32,,,eovsa.spec.flare_id_20240528235500.fits
20240529010600,2024-05-29,01:06:00,M1.3,2024-05-29 01:03:53,2024-05-29 01:05:51,2024-05-29 01:10:58,,,eovsa.spec.flare_id_20240529010600.fits
20240529142300,2024-05-29,14:23:00,X1.4,2024-05-29 14:20:28,2024-05-29 14:23:33,2024-05-29 14:28:21,-815.3,-322.9,eovsa.spec.flare_id_20240529142300.fits
20240529182800,2024-05-29,18:28:00,M2.7,2024-05-29 18:13:18,2024-05-29 18:27:53,2024-05-29 18:29:03,,,eovsa.spec.flare_id_20240529182800.fits
20240529184100,2024-05-29,18:41:00,M5.7,2024-05-29 18:41:17,2024-05-29 18:40:37,2024-05-29 18:55:00,-145.4,435.7,eovsa.spec.flare_id_20240529184100.fits
20240529224200,2024-05-29,22:42:00,C5.4,2024-05-29 22:40:55,2024-05-29 22:42:41,2024-05-29 22:47:24,,,eovsa.spec.flare_id_20240529224200.fits
20240530184300,2024-05-30,18:43:00,C6.8,2024-05-30 18:41:15,2024-05-30 18:43:31,2024-05-30 18:48:07,-766.8,-310.3,eovsa.spec.flare_id_20240530184300.fits
20240531161000,2024-05-31,16:10:00,C8.0,2024-05-31 16:09:53,2024-05-31 16:10:49,2024-05-31 16:12:32,173.8,433.6,eovsa.spec.flare_id_20240531161000.fits
20240531172000,2024-05-31,17:20:00,C5.6,2024-05-31 17:08:10,2024-05-31 17:17:46,2024-05-31 17:23:57,-574.7,-296.2,eovsa.spec.flare_id_20240531172000.fits
20240531185800,2024-05-31,18:58:00,C3.2,2024-05-31 18:56:00,2024-05-31 18:58:00,2024-05-31 19:00:00,147.0,432.1,eovsa.spec.flare_id_20240531185800.fits
20240531202300,2024-05-31,20:23:00,C3.5,2024-05-31 20:22:42,2024-05-31 20:23:56,2024-05-31 20:26:48,-555.5,-280.1,eovsa.spec.flare_id_20240531202300.fits
20240531220100,2024-05-31,22:01:00,X1.1,2024-05-31 21:52:49,2024-05-31 22:01:43,2024-05-31 22:08:23,-513.0,-294.2,eovsa.spec.flare_id_20240531220100.fits
20240601005600,2024-06-01,00:56:00,C2.9,2024-06-01 00:55:31,2024-06-01 00:57:33,2024-06-01 01:03:34,-464.5,-296.9,eovsa.spec.flare_id_20240601005600.fits
20240601172400,2024-06-01,17:24:00,C2.6,2024-06-01 17:23:35,2024-06-01 17:24:25,2024-06-01 17:27:52,-380.2,-286.1,eovsa.spec.flare_id_20240601172400.fits
20240601184000,2024-06-01,18:40:00,X1.0,2024-06-01 18:41:12,2024-06-01 18:40:18,2024-06-01 18:45:52,-345.0,-296.3,eovsa.spec.flare_id_20240601184000.fits
20240601192500,2024-06-01,19:25:00,M7.4,2024-06-01 19:11:21,2024-06-01 19:25:17,2024-06-01 19:34:21,-329.4,-306.4,eovsa.spec.flare_id_20240601192500.fits
20240601210300,2024-06-01,21:03:00,M2.3,2024-06-01 21:03:31,2024-06-01 21:03:51,2024-06-01 21:08:55,-354.8,-302.1,eovsa.spec.flare_id_20240601210300.fits
20240602014700,2024-06-02,01:47:00,C4.7,2024-06-02 01:47:12,2024-06-02 01:47:34,2024-06-02 01:58:49,-320.2,-284.4,eovsa.spec.flare_id_20240602014700.fits
20240602143400,2024-06-02,14:34:00,C2.3,2024-06-02 14:33:53,2024-06-02 14:34:35,2024-06-02 14:37:53,,,eovsa.spec.flare_id_20240602143400.fits
20240602170300,2024-06-02,17:03:00,C4.9,2024-06-02 16:57:29,2024-06-02 17:02:46,2024-06-02 17:06:31,-282.9,-290.0,eovsa.spec.flare_id_20240602170300.fits
20240602175300,2024-06-02,17:53:00,C5.6,2024-06-02 17:52:36,2024-06-02 17:53:55,2024-06-02 17:59:16,-154.2,-292.2,eovsa.spec.flare_id_20240602175300.fits
20240602220000,2024-06-02,22:00:00,C2.4,2024-06-02 22:00:25,2024-06-02 22:00:55,2024-06-02 22:05:30,-108.1,-296.8,eovsa.spec.flare_id_20240602220000.fits
20240602223100,2024-06-02,22:31:00,C3.2,2024-06-02 22:29:39,2024-06-02 22:30:58,2024-06-02 22:34:28,-121.2,-301.0,eovsa.spec.flare_id_20240602223100.fits
20240602231100,2024-06-02,23:11:00,C2.2,2024-06-02 23:10:38,2024-06-02 23:11:33,2024-06-02 23:14:33,-142.5,-288.1,eovsa.spec.flare_id_20240602231100.fits
20240603003000,2024-06-03,00:30:00,C8.9,2024-06-03 00:27:41,2024-06-03 00:30:30,2024-06-03 00:34:32,-86.6,-311.2,eovsa.spec.flare_id_20240603003000.fits
20240603141300,2024-06-03,14:13:00,M4.8,2024-06-03 13:59:21,2024-06-03 14:13:09,2024-06-03 14:50:06,,,eovsa.spec.flare_id_20240603141300.fits
20240603220700,2024-06-03,22:07:00,C8.1,2024-06-03 22:06:21,2024-06-03 22:06:39,2024-06-03 22:10:22,121.0,-291.5,eovsa.spec.flare_id_20240603220700.fits
20240606141700,2024-06-06,14:17:00,C4.6,2024-06-06 14:13:32,2024-06-06 14:17:14,2024-06-06 14:18:23,,,eovsa.spec.flare_id_20240606141700.fits
20240606150000,2024-06-06,15:00:00,M6.1,2024-06-06 14:54:27,2024-06-06 15:00:11,2024-06-06 15:08:37,614.4,-343.0,eovsa.spec.flare_id_20240606150000.fits
20240606203900,2024-06-06,20:39:00,C8.7,2024-06-06 20:36:39,2024-06-06 20:39:24,2024-06-06 20:46:43,572.0,-332.0,eovsa.spec.flare_id_20240606203900.fits
20240607003200,2024-06-07,00:32:00,C7.5,2024-06-07 00:26:37,2024-06-07 00:28:23,2024-06-07 00:36:20,589.0,-339.9,eovsa.spec.flare_id_20240607003200.fits
20240607161800,2024-06-07,16:18:00,M1.3,2024-06-07 16:17:17,2024-06-07 16:19:16,2024-06-07 16:22:26,700.9,-305.4,eovsa.spec.flare_id_20240607161800.fits
20240607224100,2024-06-07,22:41:00,C4.7,2024-06-07 22:40:29,2024-06-07 22:41:33,2024-06-07 22:44:15,761.6,-313.5,eovsa.spec.flare_id_20240607224100.fits
20240608002600,2024-06-08,00:26:00,M1.8,2024-06-08 00:23:16,2024-06-08 00:25:05,2024-06-08 00:33:13,,,eovsa.spec.flare_id_20240608002600.fits
20240608005000,2024-06-08,00:50:00,M3.4,2024-06-08 00:48:00,2024-06-08 00:50:00,2024-06-08 00:52:00,796.3,-339.3,eovsa.spec.flare_id_20240608005000.fits
20240608013300,2024-06-08,01:33:00,M9.8,2024-06-08 01:23:52,2024-06-08 01:33:09,2024-06-08 02:08:51,867.0,-308.3,eovsa.spec.flare_id_20240608013300.fits
20240608173800,2024-06-08,17:38:00,C3.8,2024-06-08 17:34:36,2024-06-08 17:37:22,2024-06-08 17:38:46,839.4,-292.6,eovsa.spec.flare_id_20240608173800.fits
20240608180700,2024-06-08,18:07:00,C3.0,2024-06-08 18:07:05,2024-06-08 18:07:37,2024-06-08 18:08:49,-809.2,-171.6,eovsa.spec.flare_id_20240608180700.fits
20240608210100,2024-06-08,21:01:00,M1.0,2024-06-08 20:59:49,2024-06-08 21:01:01,2024-06-08 21:04:53,,,eovsa.spec.flare_id_20240608210100.fits
20240610182700,2024-06-10,18:27:00,M9.6,2024-06-10 18:25:00,2024-06-10 18:27:00,2024-06-10 18:29:00,928.8,-294.3,eovsa.spec.flare_id_20240610182700.fits
20240611223600,2024-06-11,22:36:00,C2.7,2024-06-11 22:33:01,2024-06-11 22:36:59,2024-06-11 22:43:12,,,eovsa.spec.flare_id_20240611223600.fits
20240612190600,2024-06-12,19:06:00,C3.6,2024-06-12 19:02:48,2024-06-12 19:03:50,2024-06-12 19:05:29,-104.4,-168.1,eovsa.spec.flare_id_20240612190600.fits
20240612205000,2024-06-12,20:50:00,C4.5,2024-06-12 20:45:06,2024-06-12 20:50:18,2024-06-12 20:57:10,-81.6,-196.8,eovsa.spec.flare_id_20240612205000.fits
20240613163800,2024-06-13,16:38:00,M3.2,2024-06-13 16:38:17,2024-06-13 16:41:41,2024-06-13 16:53:23,-793.9,-261.4,eovsa.spec.flare_id_20240613163800.fits
20240613185200,2024-06-13,18:52:00,C9.0,2024-06-13 18:51:48,2024-06-13 18:53:25,2024-06-13 18:54:45,87.1,-207.3,eovsa.spec.flare_id_20240613185200.fits
20240614161300,2024-06-14,16:13:00,C2.0,2024-06-14 16:12:35,2024-06-14 16:13:03,2024-06-14 16:14:43,,,eovsa.spec.flare_id_20240614161300.fits
20240614220900,2024-06-14,22:09:00,C5.1,2024-06-14 22:08:42,2024-06-14 22:09:48,2024-06-14 22:12:42,-396.4,-409.9,eovsa.spec.flare_id_20240614220900.fits
20240615163200,2024-06-15,16:32:00,C2.9,2024-06-15 16:27:34,2024-06-15 16:31:10,2024-06-15 16:32:30,-287.3,-427.8,eovsa.spec.flare_id_20240615163200.fits
20240615170000,2024-06-15,17:00:00,C5.2,2024-06-15 16:57:03,2024-06-15 16:57:22,2024-06-15 17:02:47,-284.5,-429.4,eovsa.spec.flare_id_20240615170000.fits
20240615175000,2024-06-15,17:50:00,C3.7,2024-06-15 17:45:53,2024-06-15 17:49:11,2024-06-15 17:53:12,-265.1,-428.5,eovsa.spec.flare_id_20240615175000.fits
20240615185800,2024-06-15,18:58:00,C2.5,2024-06-15 18:53:38,2024-06-15 18:54:47,2024-06-15 18:57:01,-245.8,-423.0,eovsa.spec.flare_id_20240615185800.fits
20240615191000,2024-06-15,19:10:00,C2.3,2024-06-15 19:10:10,2024-06-15 19:10:25,2024-06-15 19:14:25,,,eovsa.spec.flare_id_20240615191000.fits
20240615211000,2024-06-15,21:10:00,C2.8,2024-06-15 21:08:07,2024-06-15 21:09:10,2024-06-15 21:09:42,-205.1,-429.9,eovsa.spec.flare_id_20240615211000.fits
20240615212900,2024-06-15,21:29:00,C4.2,2024-06-15 21:24:47,2024-06-15 21:29:03,2024-06-15 21:29:16,-205.7,-430.6,eovsa.spec.flare_id_20240615212900.fits
20240616010900,2024-06-16,01:09:00,C3.2,2024-06-16 01:07:25,2024-06-16 01:09:19,2024-06-16 01:16:33,-130.4,-441.3,eovsa.spec.flare_id_20240616010900.fits
20240616020000,2024-06-16,02:00:00,C3.7,2024-06-16 01:58:55,2024-06-16 02:00:09,2024-06-16 02:07:23,-151.9,-441.1,eovsa.spec.flare_id_20240616020000.fits
20240616141500,2024-06-16,14:15:00,C2.8,2024-06-16 14:08:58,2024-06-16 14:13:03,2024-06-16 14:17:11,-80.7,-405.8,eovsa.spec.flare_id_20240616141500.fits
20240616154300,2024-06-16,15:43:00,C6.7,2024-06-16 15:31:01,2024-06-16 15:43:09,2024-06-16 15:48:30,,,eovsa.spec.flare_id_20240616154300.fits
20240616165600,2024-06-16,16:56:00,C3.3,2024-06-16 16:55:37,2024-06-16 16:56:43,2024-06-16 17:02:44,-68.9,-418.0,eovsa.spec.flare_id_20240616165600.fits
20240616201900,2024-06-16,20:19:00,C5.3,2024-06-16 20:10:39,2024-06-16 20:19:03,2024-06-16 20:23:07,59.4,-423.4,eovsa.spec.flare_id_20240616201900.fits
20240616212200,2024-06-16,21:22:00,C6.6,2024-06-16 21:21:49,2024-06-16 21:22:32,2024-06-16 21:27:05,-28.5,-427.7,eovsa.spec.flare_id_20240616212200.fits
20240616222700,2024-06-16,22:27:00,C4.4,2024-06-16 22:25:26,2024-06-16 22:27:15,2024-06-16 22:32:46,-15.5,-423.0,eovsa.spec.flare_id_20240616222700.fits
20240617004800,2024-06-17,00:48:00,C6.3,2024-06-17 00:43:56,2024-06-17 00:48:39,2024-06-17 01:07:50,,,eovsa.spec.flare_id_20240617004800.fits
20240617135900,2024-06-17,13:59:00,C1.4,2024-06-17 13:54:29,2024-06-17 13:57:29,2024-06-17 13:59:54,-789.9,-1017.5,eovsa.spec.flare_id_20240617135900.fits
20240618214800,2024-06-18,21:48:00,C8.1,2024-06-18 21:45:39,2024-06-18 21:48:19,2024-06-18 21:53:04,360.3,-404.2,eovsa.spec.flare_id_20240618214800.fits
20240619191300,2024-06-19,19:13:00,C3.2,2024-06-19 19:12:33,2024-06-19 19:13:02,2024-06-19 19:16:21,,,eovsa.spec.flare_id_20240619191300.fits
20240620155700,2024-06-20,15:57:00,C8.2,2024-06-20 15:57:24,2024-06-20 16:00:45,2024-06-20 16:08:31,498.0,-261.3,eovsa.spec.flare_id_20240620155700.fits
20240620171400,2024-06-20,17:14:00,C6.2,2024-06-20 17:13:44,2024-06-20 17:14:07,2024-06-20 17:17:28,485.1,-253.4,eovsa.spec.flare_id_20240620171400.fits
20240620184700,2024-06-20,18:47:00,C4.0,2024-06-20 18:46:59,2024-06-20 18:47:35,2024-06-20 18:48:37,502.6,-272.8,eovsa.spec.flare_id_20240620184700.fits
20240620210300,2024-06-20,21:03:00,C3.8,2024-06-20 21:02:52,2024-06-20 21:03:34,2024-06-20 21:07:05,511.9,-272.8,eovsa.spec.flare_id_20240620210300.fits
20240620225400,2024-06-20,22:54:00,C4.3,2024-06-20 22:51:34,2024-06-20 22:54:16,2024-06-20 22:57:22,634.3,-440.0,eovsa.spec.flare_id_20240620225400.fits
20240621141600,2024-06-21,14:16:00,C3.7,2024-06-21 14:16:29,2024-06-21 14:16:53,2024-06-21 14:20:41,,,eovsa.spec.flare_id_20240621141600.fits
20240621145500,2024-06-21,14:55:00,C4.6,2024-06-21 14:51:07,2024-06-21 14:55:59,2024-06-21 14:59:38,,,eovsa.spec.flare_id_20240621145500.fits
20240621192000,2024-06-21,19:20:00,C3.4,2024-06-21 19:19:26,2024-06-21 19:19:55,2024-06-21 19:23:33,670.4,-268.4,eovsa.spec.flare_id_20240621192000.fits
20240623181500,2024-06-23,18:15:00,C4.0,2024-06-23 18:12:33,2024-06-23 18:14:46,2024-06-23 18:15:12,872.8,-220.0,eovsa.spec.flare_id_20240623181500.fits
20240624135600,2024-06-24,13:56:00,C7.5,2024-06-24 13:56:01,2024-06-24 13:57:12,2024-06-24 13:59:35,,,eovsa.spec.flare_id_20240624135600.fits
20240624143900,2024-06-24,14:39:00,C7.9,2024-06-24 14:38:16,2024-06-24 14:39:36,2024-06-24 14:41:20,,,eovsa.spec.flare_id_20240624143900.fits
20240624164100,2024-06-24,16:41:00,C6.9,2024-06-24 16:40:52,2024-06-24 16:41:31,2024-06-24 16:44:54,-819.5,-283.8,eovsa.spec.flare_id_20240624164100.fits
20240624191000,2024-06-24,19:10:00,M1.1,2024-06-24 19:07:04,2024-06-24 19:09:20,2024-06-24 19:12:45,-817.5,-334.1,eovsa.spec.flare_id_20240624191000.fits
20240626001200,2024-06-26,00:12:00,C4.7,2024-06-26 00:10:01,2024-06-26 00:11:40,2024-06-26 00:16:10,-766.4,-337.7,eovsa.spec.flare_id_20240626001200.fits
20240627143700,2024-06-27,14:37:00,C3.1,2024-06-27 14:36:57,2024-06-27 14:37:48,2024-06-27 14:40:07,,,eovsa.spec.flare_id_20240627143700.fits
20240627234500,2024-06-27,23:45:00,C6.6,2024-06-27 23:44:45,2024-06-27 23:45:18,2024-06-27 23:48:21,-198.6,-344.8,eovsa.spec.flare_id_20240627234500.fits
20240630210000,2024-06-30,21:00:00,C2.8,2024-06-30 20:57:29,2024-06-30 21:00:47,2024-06-30 21:00:33,67.4,-360.5,eovsa.spec.flare_id_20240630210000.fits
20240702205000,2024-07-02,20:50:00,C4.8,2024-07-02 20:47:25,2024-07-02 20:50:34,2024-07-02 20:55:47,,,eovsa.spec.flare_id_20240702205000.fits
20240705200900,2024-07-05,20:09:00,C8.6,2024-07-05 20:08:17,2024-07-05 20:09:25,2024-07-05 20:12:53,-1063.9,1000.2,eovsa.spec.flare_id_20240705200900.fits
20240707215500,2024-07-07,21:55:00,M1.5,2024-07-07 21:54:38,2024-07-07 21:55:48,2024-07-07 21:56:14,,,eovsa.spec.flare_id_20240707215500.fits
20240708141200,2024-07-08,14:12:00,C3.9,2024-07-08 14:11:57,2024-07-08 14:12:26,2024-07-08 14:16:42,-487.5,-198.9,eovsa.spec.flare_id_20240708141200.fits
20240710153200,2024-07-10,15:32:00,M1.0,2024-07-10 15:30:59,2024-07-10 15:36:38,2024-07-10 15:38:28,,,eovsa.spec.flare_id_20240710153200.fits
20240710175900,2024-07-10,17:59:00,C6.6,2024-07-10 18:00:45,2024-07-10 18:03:26,2024-07-10 18:08:19,11.5,-211.1,eovsa.spec.flare_id_20240710175900.fits
20240710230100,2024-07-10,23:01:00,C4.8,2024-07-10 22:52:48,2024-07-10 23:01:25,2024-07-10 23:07:33,68.0,-220.5,eovsa.spec.flare_id_20240710230100.fits
20240711010300,2024-07-11,01:03:00,C4.6,2024-07-11 01:01:37,2024-07-11 01:03:32,2024-07-11 01:17:30,91.7,-228.3,eovsa.spec.flare_id_20240711010300.fits
20240711155100,2024-07-11,15:51:00,C4.1,2024-07-11 15:47:56,2024-07-11 15:51:40,2024-07-11 16:02:43,290.2,-238.5,eovsa.spec.flare_id_20240711155100.fits
20240711174800,2024-07-11,17:48:00,C2.6,2024-07-11 17:49:31,2024-07-11 17:50:10,2024-07-11 17:52:45,,,eovsa.spec.flare_id_20240711174800.fits
20240711200400,2024-07-11,20:04:00,C2.5,2024-07-11 20:03:08,2024-07-11 20:04:34,2024-07-11 20:05:20,132.0,-202.2,eovsa.spec.flare_id_20240711200400.fits
20240711212700,2024-07-11,21:27:00,C2.0,2024-07-11 21:25:17,2024-07-11 21:27:02,2024-07-11 21:29:16,229.9,-202.0,eovsa.spec.flare_id_20240711212700.fits
20240712173900,2024-07-12,17:39:00,C3.5,2024-07-12 17:31:46,2024-07-12 17:37:18,2024-07-12 17:40:16,405.9,-197.8,eovsa.spec.flare_id_20240712173900.fits
20240713144000,2024-07-13,14:40:00,C6,2024-07-13 14:07:15,2024-07-13 14:28:38,2024-07-13 14:51:02,,,eovsa.spec.flare_id_20240713144000.fits
20240713151000,2024-07-13,15:10:00,M1.8,2024-07-13 14:56:51,2024-07-13 15:00:29,2024-07-13 15:05:30,614.6,-178.3,eovsa.spec.flare_id_20240713151000.fits
20240713154400,2024-07-13,15:44:00,M2,2024-07-13 15:43:12,2024-07-13 15:43:39,2024-07-13 15:55:31,,,eovsa.spec.flare_id_20240713154400.fits
20240713184800,2024-07-13,18:48:00,C5.6,2024-07-13 18:42:34,2024-07-13 18:48:38,2024-07-13 18:52:10,,,eovsa.spec.flare_id_20240713184800.fits
20240713193000,2024-07-13,19:30:00,M1,2024-07-13 19:26:57,2024-07-13 19:30:44,2024-07-13 19:34:57,699.0,-165.1,eovsa.spec.flare_id_20240713193000.fits
20240713225500,2024-07-13,22:55:00,M5,2024-07-13 22:53:03,2024-07-13 22:55:03,2024-07-13 23:02:52,690.1,-154.2,eovsa.spec.flare_id_20240713225500.fits
20240714162300,2024-07-14,16:23:00,C5,2024-07-14 16:13:21,2024-07-14 16:23:57,2024-07-14 16:33:05,681.5,-236.0,eovsa.spec.flare_id_20240714162300.fits
20240714180700,2024-07-14,18:07:00,C4,2024-07-14 18:07:40,2024-07-14 18:07:56,2024-07-14 18:16:20,686.6,-236.6,eovsa.spec.flare_id_20240714180700.fits
20240714201000,2024-07-14,20:10:00,M1,2024-07-14 20:10:28,2024-07-14 20:19:43,2024-07-14 20:57:39,703.4,-209.8,eovsa.spec.flare_id_20240714201000.fits
20240715161000,2024-07-15,16:10:00,C6,2024-07-15 16:06:24,2024-07-15 16:42:48,2024-07-15 16:48:58,795.6,-218.9,eovsa.spec.flare_id_20240715161000.fits
20240715200700,2024-07-15,20:07:00,C8,2024-07-15 20:04:42,2024-07-15 20:06:10,2024-07-15 20:12:38,-781.7,-180.1,eovsa.spec.flare_id_20240715200700.fits
20240715222500,2024-07-15,22:25:00,M1,2024-07-15 22:32:43,2024-07-15 22:29:27,2024-07-15 22:29:45,,,eovsa.spec.flare_id_20240715222500.fits
20240716220200,2024-07-16,22:02:00,M1.9,2024-07-16 21:52:12,2024-07-16 22:01:12,2024-07-16 22:17:03,150.1,217.7,eovsa.spec.flare_id_20240716220200.fits
20240717195400,2024-07-17,19:54:00,M1.2,2024-07-17 19:46:28,2024-07-17 19:53:50,2024-07-17 20:16:41,669.0,148.3,eovsa.spec.flare_id_20240717195400.fits
20240719164400,2024-07-19,16:44:00,C2.0,2024-07-19 16:43:18,2024-07-19 16:43:34,2024-07-19 16:44:55,-82.9,-224.5,eovsa.spec.flare_id_20240719164400.fits
20240719180300,2024-07-19,18:03:00,C9.3,2024-07-19 17:57:53,2024-07-19 18:02:55,2024-07-19 18:27:02,-14.2,-237.3,eovsa.spec.flare_id_20240719180300.fits
20240720001900,2024-07-20,00:19:00,M2.0,2024-07-20 00:15:32,2024-07-20 00:19:29,2024-07-20 00:26:54,,,eovsa.spec.flare_id_20240720001900.fits
20240721210700,2024-07-21,21:07:00,C3.8,2024-07-21 21:04:39,2024-07-21 21:07:11,2024-07-21 21:14:20,264.3,-239.0,eovsa.spec.flare_id_20240721210700.fits
20240722185300,2024-07-22,18:53:00,C4.4,2024-07-22 18:52:42,2024-07-22 18:53:43,2024-07-22 18:55:50,,,eovsa.spec.flare_id_20240722185300.fits
20240722200100,2024-07-22,20:01:00,C3.0,2024-07-22 20:00:52,2024-07-22 20:01:09,2024-07-22 20:02:39,598.1,-182.6,eovsa.spec.flare_id_20240722200100.fits
20240724171700,2024-07-24,17:17:00,M3.0,2024-07-24 17:14:51,2024-07-24 17:17:49,2024-07-24 17:21:11,896.6,-149.5,eovsa.spec.flare_id_20240724171700.fits
20240725004100,2024-07-25,00:41:00,C8.4,2024-07-25 00:36:21,2024-07-25 00:40:57,2024-07-25 00:44:21,,,eovsa.spec.flare_id_20240725004100.fits
20240725154200,2024-07-25,15:42:00,M1.3,2024-07-25 15:37:18,2024-07-25 15:38:05,2024-07-25 15:55:27,,,eovsa.spec.flare_id_20240725154200.fits
20240726191500,2024-07-26,19:15:00,C2.0,2024-07-26 19:13:46,2024-07-26 19:15:36,2024-07-26 19:21:21,-514.6,-200.0,eovsa.spec.flare_id_20240726191500.fits
20240727180200,2024-07-27,18:02:00,M2.7,2024-07-27 17:56:46,2024-07-27 18:01:36,2024-07-27 18:14:43,-212.3,-146.5,eovsa.spec.flare_id_20240727180200.fits
20240728015400,2024-07-28,01:54:00,M9.9,2024-07-28 01:41:03,2024-07-28 01:50:24,2024-07-28 02:02:10,-163.5,-242.9,eovsa.spec.flare_id_20240728015400.fits
20240728141900,2024-07-28,14:19:00,M1.7,2024-07-28 14:04:22,2024-07-28 14:17:59,2024-07-28 14:28:34,,,eovsa.spec.flare_id_20240728141900.fits
20240728155700,2024-07-28,15:57:00,C8.2,2024-07-28 15:55:12,2024-07-28 15:57:08,2024-07-28 16:02:58,,,eovsa.spec.flare_id_20240728155700.fits
20240728181300,2024-07-28,18:13:00,M1.3,2024-07-28 18:13:18,2024-07-28 18:28:40,2024-07-28 18:28:51,,,eovsa.spec.flare_id_20240728181300.fits
20240728224000,2024-07-28,22:40:00,C6.9,2024-07-28 22:37:13,2024-07-28 22:39:49,2024-07-28 22:44:47,,,eovsa.spec.flare_id_20240728224000.fits
20240728235000,2024-07-28,23:50:00,C4.4,2024-07-28 23:47:24,2024-07-28 23:51:34,2024-07-28 23:55:16,,,eovsa.spec.flare_id_20240728235000.fits
20240729143000,2024-07-29,14:30:00,M4.3,2024-07-29 14:15:04,2024-07-29 14:32:18,2024-07-29 14:36:36,,,eovsa.spec.flare_id_20240729143000.fits
20240729192600,2024-07-29,19:26:00,C9.4,2024-07-29 19:28:12,2024-07-29 19:29:36,2024-07-29 19:35:05,,,eovsa.spec.flare_id_20240729192600.fits
20240729194600,2024-07-29,19:46:00,M6.4,2024-07-29 19:44:33,2024-07-29 19:47:54,2024-07-29 19:54:45,,,eovsa.spec.flare_id_20240729194600.fits
20240729221800,2024-07-29,22:18:00,C9.9,2024-07-29 22:12:33,2024-07-29 22:18:19,2024-07-29 22:21:30,,,eovsa.spec.flare_id_20240729221800.fits
20240730193000,2024-07-30,19:30:00,M9.4,2024-07-30 19:23:36,2024-07-30 19:30:08,2024-07-30 20:07:19,-794.9,-425.2,eovsa.spec.flare_id_20240730193000.fits
20240730204900,2024-07-30,20:49:00,M1.3,2024-07-30 20:43:31,2024-07-30 20:49:03,2024-07-30 20:55:11,-745.2,-458.8,eovsa.spec.flare_id_20240730204900.fits
20240730215300,2024-07-30,21:53:00,C9.7,2024-07-30 21:51:42,2024-07-30 21:53:26,2024-07-30 21:55:00,672.6,-314.4,eovsa.spec.flare_id_20240730215300.fits
